uid,name,brand,sku,price,price_old,currency,color,silhouette,fabric,length,neckline,sleeve,category,gender,sizes,description,all_characteristics,product_url,photo_url,photo_urls,photo_count,in_stock
542621391022,Christi A-1197,Christi Couture,,610000,745000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Пышный силуэт из английского микадо молочного оттенка создаёт королевскую эстетику. Особо скроенный корсет и съёмные рукава, которые позволяют менять характер образа. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-542621391022-christi-a-1197,https://static.tildacdn.com/stor3165-3536-4136-b662-356334303031/2abc613bca86a7e4ccf2a246de17e3b7.jpg,https://static.tildacdn.com/stor3165-3536-4136-b662-356334303031/2abc613bca86a7e4ccf2a246de17e3b7.jpg | https://static.tildacdn.com/stor6130-6466-4462-a237-346563643661/9c5e84e48f12080e2f962fe9879e059f.jpg | https://static.tildacdn.com/stor6135-6566-4361-b531-323032326334/5dda86d4dd073591218e223589c4aaab.jpg | https://static.tildacdn.com/stor6362-3634-4834-a339-346163373734/0f12671543d5d93d4c0d0db4453b6ae5.jpg,4,true
164226779782,Christi A-1210,Christi Couture,,639000,765000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Закрытое платье из плотного атласа создаёт утончённый королевский силуэт. Уникальные пайетки, расшитые вручную, добавляют изысканный блеск. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-164226779782-christi-a-1210,https://static.tildacdn.com/stor3430-3936-4734-b036-626439613739/36ad07befbe837d23d4dfac6c0e1bd5d.jpg,https://static.tildacdn.com/stor3430-3936-4734-b036-626439613739/36ad07befbe837d23d4dfac6c0e1bd5d.jpg | https://static.tildacdn.com/stor3663-3932-4262-b639-376263323062/d72dd113912d5eb8c0fa391208a8ebb3.jpg | https://static.tildacdn.com/stor3638-3730-4430-a162-663162633939/b77575956d66abbfb2bbb7243302e29e.jpg | https://static.tildacdn.com/stor3137-3736-4363-b934-306432386264/b54c1dd25ecf0809bc1b72da12b930a7.jpg,4,true
996420463602,Christi A-1233,Christi Couture,,488000,788000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Платье А-силуэта, расшитое эксклюзивным мерцающим декором haute couture. Сияние каждой детали подчёркивает утончённый стиль невесты. Элегантность, созданная, чтобы восхищать. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-996420463602-christi-a-1233,https://static.tildacdn.com/stor6564-6530-4737-a136-646166316537/3f2e5be53266a3759457d0065f63f67b.jpg,https://static.tildacdn.com/stor6564-6530-4737-a136-646166316537/3f2e5be53266a3759457d0065f63f67b.jpg | https://static.tildacdn.com/stor3762-3934-4762-b130-663735323734/8a1325414e9e1f82723547bda47816a5.jpg,2,true
998407363872,Christi S-1195,Christi Couture,,585000,678000,RUB,,Прямой,,,,,wedding_dress,female,,"Платье-трансформер со съёмным торжественным шлейфом. Расшито нежным декором, подчёркивающим утончённость образа. Совершенный баланс комфорта и роскоши. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-998407363872-christi-s-1195,https://static.tildacdn.com/stor3666-3938-4037-a665-393438303234/893d1fa75027fa3b04d7687b208e169b.jpg,https://static.tildacdn.com/stor3666-3938-4037-a665-393438303234/893d1fa75027fa3b04d7687b208e169b.jpg | https://static.tildacdn.com/stor3966-6364-4036-b561-646334306237/dfd25cf8f1340d5a7f95385a96337017.jpg | https://static.tildacdn.com/stor6431-6135-4134-b361-366363346365/30850ab871cd395d0a6af37dda8063f1.jpg | https://static.tildacdn.com/stor6430-6131-4234-a263-623563336364/88bd98a466462105e9af44f7092bd18f.jpg | https://static.tildacdn.com/stor6531-3833-4635-b463-333066373163/d18aba6467f7bc0bc00980b9d5713a19.jpg | https://static.tildacdn.com/stor6134-3963-4931-b561-343138623433/54facf95d35c327c4f240559207cae1d.jpg,6,true
914537579462,Christi A-1219,Christi Couture,,598000,785000,RUB,,А-силуэт,,,,,wedding_dress,female,,Французское кружево Chantille будто дышит светом и утончённостью. Лёгкое мерцание создаёт ауру нежного сияния вокруг каждой линии силуэта. Расшитая фата превращает её появление в настоящий кинематографичный момент. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-914537579462-christi-a-1219,https://static.tildacdn.com/stor3734-6161-4266-b761-613464343062/dc67ace019235712633305974aaa86c2.jpg,https://static.tildacdn.com/stor3734-6161-4266-b761-613464343062/dc67ace019235712633305974aaa86c2.jpg | https://static.tildacdn.com/stor3136-3264-4630-b637-386365313136/60772fe3f15525c75a6bd8f27d3e2ea9.jpg | https://static.tildacdn.com/stor3562-6434-4065-b030-393337386461/06704405bd4bce46c739a676accab4b1.jpg,3,true
328030539622,Christi A-1201,Christi Couture,,522000,639000,RUB,,А-силуэт,,,,,wedding_dress,female,,Пышный силуэт с расшитым корсетом создаёт уникальный образ. Английское микадо молочного оттенка придаёт благородный блеск и безупречную форму. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-328030539622-christi-a-1201,https://static.tildacdn.com/stor3336-3335-4264-a463-326562343939/1ed29f38164bd41c654e73b9943608d1.jpg,https://static.tildacdn.com/stor3336-3335-4264-a463-326562343939/1ed29f38164bd41c654e73b9943608d1.jpg | https://static.tildacdn.com/stor3835-6536-4237-a263-666339663230/cfb44eb522b2ba8b203d5e0dd2d29d0e.jpg | https://static.tildacdn.com/stor3334-3563-4537-a666-356664613663/4ae7b5dde83237d589942664a8d3aa49.jpg,3,true
183750545852,Christi A-1239,Christi Couture,,590000,765000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Геометрический мерцающий узор создаёт футуристичную игру света на силуэте. 3D-цветы добавляют объёма и нежного контраста к графичным линиям. Крылья, которые можно сделать съёмными, превращают образ в смелую историю о свободе и полёте. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-183750545852-christi-a-1239,https://static.tildacdn.com/stor6533-6436-4430-b831-323536326339/261e0d1ebddecb0c2b8a2733d5b2c33a.jpg,https://static.tildacdn.com/stor6533-6436-4430-b831-323536326339/261e0d1ebddecb0c2b8a2733d5b2c33a.jpg | https://static.tildacdn.com/stor6530-3035-4938-a165-303430333730/ed10fc621df55a3e83d606ff1d6ad7d3.jpg | https://static.tildacdn.com/stor3163-6439-4836-b736-613862633336/17107e1cff812e37e0303cc940e23354.jpg | https://static.tildacdn.com/stor6535-3865-4365-b434-303731383834/5d883b3a4135c7c79cf6d421706d1e01.jpg | https://static.tildacdn.com/stor6638-3035-4435-b363-306632373038/2f2e12b24d984b7ac9b222093f278aa0.jpg | https://static.tildacdn.com/stor3139-3361-4562-b333-323437636235/c38149cd1620741761a00f741b61d12e.jpg,6,true
791154117682,Christi A-1234,Christi Couture,,598000,885000,RUB,,А-силуэт,,,,,wedding_dress,female,,"А-силуэт, сотканный из роскоши и блеска, создаёт захватывающую линию движения. Искусная вышивка вручную оживляет ткань тонким сиянием при каждом шаге. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-791154117682-christi-a-1234,https://static.tildacdn.com/stor3035-3565-4634-b862-393333376366/0739274e754276378c03dd86a9d4271a.jpg,https://static.tildacdn.com/stor3035-3565-4634-b862-393333376366/0739274e754276378c03dd86a9d4271a.jpg | https://static.tildacdn.com/stor6565-3166-4433-b363-623932653338/2691f58b18ee5d93a97656092aaf66ae.jpg | https://static.tildacdn.com/stor6137-6435-4436-a236-376330643465/80c849fe6a98288be7520e3cba00f80a.jpg | https://static.tildacdn.com/stor3531-3265-4334-b832-643964336433/7b5e07bd8dc135a7fe54f2df18d1c499.jpg | https://static.tildacdn.com/stor3830-3837-4233-a130-323963356666/8e2b64c6166669ed3647a5d704dfe37c.jpg,5,true
386199486112,Christi A-1202,Christi Couture,,539000,655000,RUB,,А-силуэт,,,,,wedding_dress,female,,Пышный силуэт в особой гармонии с жемчугом создаёт уникальный образ. Английское микадо молочного оттенка придаёт благородный блеск и безупречную форму. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-386199486112-christi-a-1202,https://static.tildacdn.com/stor6531-6137-4034-a432-616565623738/7b04e4cae1e367752e2460f40521d251.jpg,https://static.tildacdn.com/stor6531-6137-4034-a432-616565623738/7b04e4cae1e367752e2460f40521d251.jpg | https://static.tildacdn.com/stor6263-3964-4566-b233-333865636135/6e2653d27a6dee251515f886bdc8bf85.jpg | https://static.tildacdn.com/stor6634-6233-4537-a439-343861313335/eb3305d4a0424d766e4e7c0ddc3397b0.jpg,3,true
808771252212,Christi A-1238,Christi Couture,,425000,588000,RUB,,А-силуэт,,,,,wedding_dress,female,,Квадратный вырез подчёркивает изящную линию ключиц. Блестящий декор играет светом и делает образ по-настоящему вечерним. Элегантный шлейф завершает эксклюзивный силуэт с уверенным характером. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-808771252212-christi-a-1238,https://static.tildacdn.com/stor3639-6636-4430-a233-613234323238/9d53fd54e1be2d6294b63f35944669ec.jpg,https://static.tildacdn.com/stor3639-6636-4430-a233-613234323238/9d53fd54e1be2d6294b63f35944669ec.jpg | https://static.tildacdn.com/stor6235-3831-4237-a635-633437306165/47494b391a8bd4b1999623017e74dc26.jpg | https://static.tildacdn.com/stor3965-3331-4136-a333-363834663733/0af36205417bc78960083f81739b7874.jpg | https://static.tildacdn.com/stor6265-6630-4365-b936-646230376337/8443e6c860f49b98d19050954f748894.jpg | https://static.tildacdn.com/stor3337-6334-4165-b661-313437363437/8d41233e3898bf1168dc498148989c4a.jpg,5,true
923835396062,Christi A-1151,Christi Couture,,595000,688000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Французское кружево, расшитое бисером вручную, создаёт изумительный объём и утончённый блеск на каждом сантиметре платья. Корсетный верх подчёркивает нежность силуэта, сохраняя королевскую осанку и изысканную посадку. В комплекте — расшитая фата, идеально дополняющая образ и превращающая каждое появление невесты в мгновение восхищения. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-923835396062-christi-a-1151,https://static.tildacdn.com/stor3837-3162-4639-a165-653662336330/f2950b5c65c7dcf872374f74209a1392.jpg,https://static.tildacdn.com/stor3837-3162-4639-a165-653662336330/f2950b5c65c7dcf872374f74209a1392.jpg | https://static.tildacdn.com/stor3838-3437-4666-b732-653831623865/d90255fea7a882eeee76b546c62bbba1.jpg | https://static.tildacdn.com/stor3530-3830-4533-b563-333865666535/f76fa615de691db2be4d327a7d69bbb1.jpg | https://static.tildacdn.com/stor6438-6636-4436-b561-323838613637/b6092e73e619d39b61416e7fdcbf8b9c.jpg,4,true
904100596432,Christi S-1231,Christi Couture,,270000,395000,RUB,,Прямой,,,,,wedding_dress,female,,"Платье с особым архитектурным кроем выполнено из мерцающего микадо тёплого оттенка. Акцент-роза становится настоящим арт-элементом образа. Элегантность с характером — для невесты, которой есть что сказать без слов. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-904100596432-christi-s-1231,https://static.tildacdn.com/stor6566-3261-4332-a138-386436616465/d89b59d460ebe4e4e2df8a174268eb96.jpg,https://static.tildacdn.com/stor6566-3261-4332-a138-386436616465/d89b59d460ebe4e4e2df8a174268eb96.jpg | https://static.tildacdn.com/stor3066-3162-4036-b130-396434323164/02a7b09943027f001b2a27b7626e8697.jpg | https://static.tildacdn.com/stor3332-3735-4639-a633-333639336463/276f0c1df8ccd8120acd25917a99b6b2.jpg,3,true
527697982892,Christi S-1200,Christi Couture,,695000,797000,RUB,,Прямой,,,,,wedding_dress,female,,Силуэтное платье из нежного кружева подчёркивает женственность. Съёмный шлейф из тонкого микадо добавляет торжественность. Кружевная отделка шлейфа создаёт цельный гармоничный образ. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-527697982892-christi-s-1200,https://static.tildacdn.com/stor3566-3837-4731-b466-663161343932/82e241063aeac63e8ea8ecb80555d846.jpg,https://static.tildacdn.com/stor3566-3837-4731-b466-663161343932/82e241063aeac63e8ea8ecb80555d846.jpg | https://static.tildacdn.com/stor3331-3835-4263-b339-343862623561/3f398491afdbe6ae83e9ec3ab75a4087.jpg | https://static.tildacdn.com/stor3362-6432-4132-b132-636631346433/b81910c6130a088ac57fc855d383b448.jpg | https://static.tildacdn.com/stor6631-6461-4563-b365-393963376662/e8a02141d63d9189c65f0034b39a0047.jpg | https://static.tildacdn.com/stor3231-3834-4630-b035-663662306531/a0c7ac1aeb88e0229f95a3fccd11eae5.jpg | https://static.tildacdn.com/stor3666-3538-4231-a430-646432663733/768b886280108e601b11f088407f4bb2.jpg,6,true
939683701082,Christi S-1242,Christi Couture,,390000,478000,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэт «рыбка» из эксклюзивной ткани подчеркивает утончённую линию фигуры. Съёмные рукава превращают классику в современную трансформацию. Образ, который легко меняется вместе с настроением невесты. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-939683701082-christi-s-1242,https://static.tildacdn.com/stor3132-6536-4131-a562-373535646435/d63fb1bb0667f1568fc1bf05bdaae3e4.jpg,https://static.tildacdn.com/stor3132-6536-4131-a562-373535646435/d63fb1bb0667f1568fc1bf05bdaae3e4.jpg | https://static.tildacdn.com/stor3637-3662-4166-b332-333233663264/0e78d02dfb1ddea9e865787d02f9f7bc.jpg | https://static.tildacdn.com/stor3036-6433-4664-b332-643966393831/66288f9c7e2b216c4b8b81d28c1cf99f.jpg,3,true
844145776912,Christi A-1196,Christi Couture,,590000,738000,RUB,,А-силуэт,,,,,wedding_dress,female,,Пышный силуэт из английского микадо молочного оттенка создаёт королевскую эстетику. Съёмные рукава позволяют менять характер образа. Нежный шлейф добавляет торжественности каждому шагу. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-844145776912-christi-a-1196,https://static.tildacdn.com/stor3137-3234-4133-a165-613935346434/db323075bec7ef33bc2300f4f344afec.jpg,https://static.tildacdn.com/stor3137-3234-4133-a165-613935346434/db323075bec7ef33bc2300f4f344afec.jpg | https://static.tildacdn.com/stor6232-3863-4439-a138-393761633731/988d1f0b7c0f0948ae4100107bb15f0e.jpg | https://static.tildacdn.com/stor3134-6132-4966-a537-343032313535/3a966b431abf42e9834b8fbc8ce11c00.jpg | https://static.tildacdn.com/stor6164-3336-4231-a132-616239653363/12f3360d67e331de29c010b7c87b8430.jpg | https://static.tildacdn.com/stor3739-3866-4030-a532-363636313166/6d55b0fede93e3a8dc6e447da2e811b9.jpg,5,true
131950890252,Christi S-1223,Christi Couture,,215000,498000,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэтное платье, расшитое камнями и блестящим декором, искрится при каждом шаге. Торжественный шлейф создаёт эффект магического появления. Образ, который раскрывает всю силу сияния невесты. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-131950890252-christi-s-1223,https://static.tildacdn.com/stor6236-3362-4264-b234-616162366430/8b50964da6e8e5768eed254566e72204.jpg,https://static.tildacdn.com/stor6236-3362-4264-b234-616162366430/8b50964da6e8e5768eed254566e72204.jpg | https://static.tildacdn.com/stor3430-3365-4738-b631-316532666535/5f48403d4d508881cae986ef4d45c823.jpg | https://static.tildacdn.com/stor3532-6532-4263-b336-643664633263/5e5b24c4a6df61b657f05cc5866ef383.jpg,3,true
272892304662,Christi S-1239,Christi Couture,,379000,569000,RUB,,Прямой,,,,,wedding_dress,female,,Расшитое силуэтное платье со съёмным шлейфом создаёт эффект безупречной трансформации. Каждая деталь сияет авторской эксклюзивностью. Создано в доме высокой свадебной моды Christi Couture. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-272892304662-christi-s-1239,https://static.tildacdn.com/stor6533-3639-4865-a134-306562633763/b78762f0717126c1bc14b7f62b17e1aa.jpg,https://static.tildacdn.com/stor6533-3639-4865-a134-306562633763/b78762f0717126c1bc14b7f62b17e1aa.jpg | https://static.tildacdn.com/stor3031-6637-4135-b731-336431313366/de4989f85bbc5ed8e58610b85d0d2f4b.jpg | https://static.tildacdn.com/stor3536-3439-4366-b134-373833363532/fe58c31bb4154934fad061ee0138d326.jpg | https://static.tildacdn.com/stor6439-6431-4461-a565-663839346466/33daaf228c5db496c025a3aa1acd34d3.jpg,4,true
623698242102,Christi S-1212,Christi Couture,,339000,488000,RUB,,Прямой,,,,,wedding_dress,female,,Платье из особой жаккардовой ткани формирует выразительный объём и роскошную фактуру. Чёткие линии силуэта подчёркивают изысканный стиль. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-623698242102-christi-s-1212,https://static.tildacdn.com/stor3736-6266-4337-a466-313164386231/c693b8efcf6cf3a9d07df1f9307cfb3d.jpg,https://static.tildacdn.com/stor3736-6266-4337-a466-313164386231/c693b8efcf6cf3a9d07df1f9307cfb3d.jpg | https://static.tildacdn.com/stor6434-3034-4530-b465-323865656463/043383b60f776bf75092ac5f5ec935ff.jpg | https://static.tildacdn.com/stor6232-3730-4234-a263-336337336364/2663dd4176de562f72ec24b7ef3a10f8.jpg | https://static.tildacdn.com/stor3830-3934-4637-a536-376638313564/abced97803a07589d5db1d913e167132.jpg,4,true
135947553442,Christi S-1222,Christi Couture,,185000,490000,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэтное платье, расшитое камнями и блестящим декором, искрится при каждом шаге. Торжественный шлейф создаёт эффект магического появления. Образ, который раскрывает всю силу сияния невесты. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-135947553442-christi-s-1222,https://static.tildacdn.com/stor3532-6338-4638-a634-376638613932/c7670ae635100309f02769ee4f0b2278.jpg,https://static.tildacdn.com/stor3532-6338-4638-a634-376638613932/c7670ae635100309f02769ee4f0b2278.jpg | https://static.tildacdn.com/stor6661-3266-4935-b663-346332393732/6827bebad888b3dc197d27b68198c468.jpg | https://static.tildacdn.com/stor3262-3430-4666-b136-643731623666/f11cb36a7585d167ede2552b7c15b22a.jpg,3,true
220572175952,Christi A-1156,Christi Couture,,635000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,"Эксклюзивная кружевная ткань, расшитая вручную, создаёт утончённый объём и сияние haute couture. Декоративные цепочки из жемчуга подчёркивают линию декольте, добавляя образу художественной элегантности. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-220572175952-christi-a-1156,https://static.tildacdn.com/stor3133-3364-4037-b936-393536393638/e80752203f12a53fbc36841b80933359.jpg,https://static.tildacdn.com/stor3133-3364-4037-b936-393536393638/e80752203f12a53fbc36841b80933359.jpg | https://static.tildacdn.com/stor6136-3665-4130-a661-646432653232/b61d07f9653b8c991a38064c48d1ac91.jpg | https://static.tildacdn.com/stor3361-6333-4631-b536-313762333238/c69d302d51227261a3b4543d74644dc6.jpg | https://static.tildacdn.com/stor3637-6535-4163-b035-666166633136/3b898299bdf92e0f4b7e6b6c6a9da7bf.jpg,4,true
391302909512,Christi A-1153,Christi Couture,,795000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,"Роскошное кружево, расшитое вручную, создаёт восхитительный объём и сияние высокой моды. Идеальная посадка формирует утончённую линию силуэта и подчёркивает аристократичность образа. Королевский шлейф завершает композицию, превращая каждый шаг невесты в величественный момент. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-391302909512-christi-a-1153,https://static.tildacdn.com/stor3034-3034-4839-b163-303261316439/5574df915a957b98f3575ea67469a0ff.jpg,https://static.tildacdn.com/stor3034-3034-4839-b163-303261316439/5574df915a957b98f3575ea67469a0ff.jpg | https://static.tildacdn.com/stor6532-3038-4265-b061-393434373864/73323b29cb3c715b23e491de62e89b57.jpg | https://static.tildacdn.com/stor3661-3635-4062-a134-323931363461/6693c15de0cefe4dad895f5661306d26.jpg | https://static.tildacdn.com/stor6566-6439-4666-b030-306238346637/f4fccc84cbf32795585880fdf78a1d04.jpg | https://static.tildacdn.com/stor6431-6537-4163-a162-666635646532/c1d6363a440ebe06f9ab79dab612c6ee.jpg,5,true
199028333322,Christi S-1213,Christi Couture,,290000,418000,RUB,,Прямой,,,,,wedding_dress,female,,Силуэт «рыбка» из английского микадо создаёт эффект утончённой скульптуры. Съёмные цветы на плечах добавляют романтичный акцент. Трансформер для переменчивого настроения. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-199028333322-christi-s-1213,https://static.tildacdn.com/stor3262-3865-4436-a161-646434613039/fd093f33cb43667b3d619a0f5fa0357d.jpg,https://static.tildacdn.com/stor3262-3865-4436-a161-646434613039/fd093f33cb43667b3d619a0f5fa0357d.jpg | https://static.tildacdn.com/stor6237-3365-4536-a634-396663643162/e1dceb321a18f213c73622e454cd7f63.jpg | https://static.tildacdn.com/stor3032-6431-4336-a535-353866646534/6c94dd7ab405e53f40a7cab08a93756a.jpg,3,true
328129475772,Christi A-1155,Christi Couture,,280000,425000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Минималистичный силуэт встречается с искусно выполненными 3D-аппликациями, создавая утончённый объём и художественный акцент. Каждый цветок выполнен вручную, подчёркивая эксклюзивность и внимание к деталям. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-328129475772-christi-a-1155,https://static.tildacdn.com/stor6566-3633-4466-b031-666333373439/6031caaa2df83ed18ecdd55025fabd46.jpg,https://static.tildacdn.com/stor6566-3633-4466-b031-666333373439/6031caaa2df83ed18ecdd55025fabd46.jpg | https://static.tildacdn.com/stor6531-3734-4330-b830-343737333935/7c7f2f0c2b4ea814e1cb3bd9bbe3b931.jpg | https://static.tildacdn.com/stor3561-6530-4936-a363-373231343261/4f0709ea5d5a9ca9cdf5c38fac37bc85.jpg | https://static.tildacdn.com/stor3237-3637-4365-a632-653833613566/fba28f7ce7252ac47aec3629e50afeeb.jpg,4,true
595222951542,Christi S-1209,Christi Couture,,775000,887000,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэтное платье, расшитое эксклюзивными цветами с бисером, подчёркивает утончённую женственность. Пышный съёмный шлейф добавляет торжественный акцент и воздушную роскошь. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-595222951542-christi-s-1209,https://static.tildacdn.com/stor6331-3735-4632-a536-623934623036/e302bee70720cd14d3c41b181b230572.jpg,https://static.tildacdn.com/stor6331-3735-4632-a536-623934623036/e302bee70720cd14d3c41b181b230572.jpg | https://static.tildacdn.com/stor3239-3661-4237-b464-623464363362/3c9ddb5afb3913d6c2f572c1a8b33895.jpg | https://static.tildacdn.com/stor6262-3263-4334-b366-336563393466/84326feded5d5c0920ce9c56aecc28ee.jpg | https://static.tildacdn.com/stor3866-6464-4630-b237-366636336430/641261313f920befd1a3fce584c3e3e4.jpg | https://static.tildacdn.com/stor3432-3233-4537-a562-333065323530/1de908dba9dcfc323f454b742db83f9d.jpg | https://static.tildacdn.com/stor3165-3439-4161-b864-353136383934/224e6b10d5b3aa0a3235185cd337eabf.jpg | https://static.tildacdn.com/stor3435-3062-4932-b538-383433313530/c94960dd2da089bf96b99dd76cbe0e67.jpg | https://static.tildacdn.com/stor3432-3661-4434-a264-303430633736/282d001048150a7a43f758c9ec4e7003.jpg,8,true
283530468762,Christi A-1220,Christi Couture,,560000,733000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Мерцающее платье, расшитое эксклюзивным декором, сияет нежными отблесками при каждом движении. Утончённая игра света создаёт атмосферу волшебства вокруг невесты. В комплекте — расшитая фата, завершающая этот завораживающий образ. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-283530468762-christi-a-1220,https://static.tildacdn.com/stor6365-3032-4562-b639-366162666263/869e6e3cde5b921379b6c6df33007523.jpg,https://static.tildacdn.com/stor6365-3032-4562-b639-366162666263/869e6e3cde5b921379b6c6df33007523.jpg | https://static.tildacdn.com/stor3037-3135-4731-b731-353964366664/d49c5ccf34cc4a9e9158846de8cb8a4b.jpg | https://static.tildacdn.com/stor6134-3637-4362-b739-366562386634/67f46460021ba8bcb47f0955d208c93b.jpg | https://static.tildacdn.com/stor6136-6431-4332-a338-636633356333/80fce5df9f31a9c56a6b4a4859a0220b.jpg | https://static.tildacdn.com/stor6664-3730-4438-a162-633834306265/b19d201918b6e09a82c405ab1c93d7b1.jpg | https://static.tildacdn.com/stor3665-6431-4363-b035-366334373236/f92c629537f31c10a7dc05cad94943c7.jpg,6,true
175304963162,Christi S-1183,Christi Couture,,215000,388000,RUB,,Прямой,,,,,wedding_dress,female,,Кружево с кордовой нитью создаёт богатую фактуру. Идеальная посадка подчёркивает линии фигуры. Таинственный силуэт «рыбка» добавляет чувственной элегантности. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-175304963162-christi-s-1183,https://static.tildacdn.com/stor3163-3036-4836-b834-363830633234/9e13f9ebfa31163e0a4f3a321fe0971c.jpg,https://static.tildacdn.com/stor3163-3036-4836-b834-363830633234/9e13f9ebfa31163e0a4f3a321fe0971c.jpg | https://static.tildacdn.com/stor6364-3638-4333-a561-663736396630/bf4c050859ccf8a92b500999d4e2765f.jpg | https://static.tildacdn.com/stor3966-6566-4364-a263-663538336437/affb7c4131e908098eb5f77adc255ee2.jpg,3,true
972570126642,Christi A-1203,Christi Couture,,420000,588000,RUB,,А-силуэт,,,,,wedding_dress,female,,Особо скроенное платье с нежным шлейфом и съёмным боди. Образ легко преобразуется в открытый вариант для более смелого акцента. Две интерпретации элегантности в одном платье. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-972570126642-christi-a-1203,https://static.tildacdn.com/stor6531-6662-4237-a662-333434316466/d2e31c671b5c3f233f9630f8e3bdb81f.jpg,https://static.tildacdn.com/stor6531-6662-4237-a662-333434316466/d2e31c671b5c3f233f9630f8e3bdb81f.jpg | https://static.tildacdn.com/stor6338-3466-4137-a436-333363633131/c4f5a371dc273116f01b35580221db86.jpg | https://static.tildacdn.com/stor6666-6233-4938-b765-373365616134/3ef2762b6c652c2eaf38a55ef3071b05.jpg,3,true
